,통계표코드,통계명,통계항목1코드,통계항목명1,date,value
5414,901Y009,4.2.1. 소비자물가지수,E01102,침대,2020Q2,100
5415,901Y009,4.2.1. 소비자물가지수,E01103,거실장,2020Q2,100.53
5416,901Y009,4.2.1. 소비자물가지수,E01104,소파,2020Q2,100
5417,901Y009,4.2.1. 소비자물가지수,E01105,책상,2020Q2,101.47
5418,901Y009,4.2.1. 소비자물가지수,E01106,의자,2020Q2,99.82
5419,901Y009,4.2.1. 소비자물가지수,E01107,식탁,2020Q2,100
5420,901Y009,4.2.1. 소비자물가지수,E01108,싱크대,2020Q2,97.51
5421,901Y009,4.2.1. 소비자물가지수,E02,가정용 섬유제품,2020Q2,99.56
5422,901Y009,4.2.1. 소비자물가지수,E021,가정용 섬유제품,2020Q2,99.56
5423,901Y009,4.2.1. 소비자물가지수,E02101,침구,2020Q2,99.32
5424,901Y009,4.2.1. 소비자물가지수,E02102,커튼,2020Q2,100.71
5425,901Y009,4.2.1. 소비자물가지수,E03,가정용 기기,2020Q2,100.15
5426,901Y009,4.2.1. 소비자물가지수,E031,가정용 기구,2020Q2,99.96
5427,901Y009,4.2.1. 소비자물가지수,E03101,전기밥솥,2020Q2,103.51
5428,901Y009,4.2.1. 소비자물가지수,E03102,가스레인지,2020Q2,93.06
5429,901Y009,4.2.1. 소비자물가지수,E03103,전자레인지,2020Q2,99.52
5430,901Y009,4.2.1. 소비자물가지수,E03104,전기레인지,2020Q2,95.77
5431,901Y009,4.2.1. 소비자물가지수,E03105,냉장고,2020Q2,100.18
5432,901Y009,4.2.1. 소비자물가지수,K01124,스테이크,2020Q2,99.47
5433,901Y009,4.2.1. 소비자물가지수,K01125,스파게티,2020Q2,100.02
5434,901Y009,4.2.1. 소비자물가지수,K01126,라면(외식),2020Q2,99.73
5435,901Y009,4.2.1. 소비자물가지수,K01127,김밥,2020Q2,99.65
5436,901Y009,4.2.1. 소비자물가지수,K01128,떡볶이,2020Q2,99.89
5437,901Y009,4.2.1. 소비자물가지수,K01129,치킨,2020Q2,99.93
5438,901Y009,4.2.1. 소비자물가지수,A01712,고구마,2020Q2,105.38
5439,901Y009,4.2.1. 소비자물가지수,A01713,도라지,2020Q2,99.76
5440,901Y009,4.2.1. 소비자물가지수,A01714,콩나물,2020Q2,100.52
5441,901Y009,4.2.1. 소비자물가지수,A01715,버섯,2020Q2,94.91
5442,901Y009,4.2.1. 소비자물가지수,A01716,오이,2020Q2,73.43
5443,901Y009,4.2.1. 소비자물가지수,K01138,구내식당식사비,2020Q2,99.67
5444,901Y009,4.2.1. 소비자물가지수,K01139,도시락,2020Q2,100
5445,901Y009,4.2.1. 소비자물가지수,K02,숙박 서비스,2020Q2,97.62
5446,901Y009,4.2.1. 소비자물가지수,K021,숙박 서비스,2020Q2,97.62
5447,901Y009,4.2.1. 소비자물가지수,K02101,호텔숙박료,2020Q2,97.35
5448,901Y009,4.2.1. 소비자물가지수,K02102,여관숙박료,2020Q2,100.28
5449,901Y009,4.2.1. 소비자물가지수,K02103,콘도이용료,2020Q2,96.11
5450,901Y009,4.2.1. 소비자물가지수,K02104,학교기숙사비,2020Q2,99.9
5451,901Y009,4.2.1. 소비자물가지수,K02105,휴양시설이용료,2020Q2,94.26
5452,901Y009,4.2.1. 소비자물가지수,L,기타 상품 및 서비스,2020Q2,99.75
5453,901Y009,4.2.1. 소비자물가지수,L01,미용용품 및 미용 서비스,2020Q2,99.51
5454,901Y009,4.2.1. 소비자물가지수,L011,이미용 및 미용시설,2020Q2,99.83
5455,901Y009,4.2.1. 소비자물가지수,L01101,목욕료,2020Q2,99.92
5456,901Y009,4.2.1. 소비자물가지수,L01102,찜질방이용료,2020Q2,99.88
5457,901Y009,4.2.1. 소비자물가지수,L01103,이발료,2020Q2,99.87
5458,901Y009,4.2.1. 소비자물가지수,L01104,미용료,2020Q2,99.78
5459,901Y009,4.2.1. 소비자물가지수,L01105,뷰티미용료,2020Q2,99.96
5460,901Y009,4.2.1. 소비자물가지수,L012,개인용 전기용품 및 미용용품,2020Q2,99.28
5461,901Y009,4.2.1. 소비자물가지수,L01201,면도기,2020Q2,100.52
5462,901Y009,4.2.1. 소비자물가지수,L01202,헤어드라이어,2020Q2,100.43
5463,901Y009,4.2.1. 소비자물가지수,L01203,칫솔,2020Q2,98.03
5464,901Y009,4.2.1. 소비자물가지수,L01204,치약,2020Q2,101.5
5465,901Y009,4.2.1. 소비자물가지수,L01205,비누,2020Q2,99.89
5466,901Y009,4.2.1. 소비자물가지수,L01206,샴푸,2020Q2,98.26
5467,901Y009,4.2.1. 소비자물가지수,L01207,바디워시,2020Q2,100.82
5468,901Y009,4.2.1. 소비자물가지수,L01208,화장지,2020Q2,99.71
5469,901Y009,4.2.1. 소비자물가지수,L01209,기초화장품,2020Q2,100.61
5470,901Y009,4.2.1. 소비자물가지수,L01210,기능성화장품,2020Q2,97.06
5471,901Y009,4.2.1. 소비자물가지수,L01211,색조화장품,2020Q2,99.6
5472,901Y009,4.2.1. 소비자물가지수,L01212,모발염색약,2020Q2,99.53
5473,901Y009,4.2.1. 소비자물가지수,L01213,구강세정제,2020Q2,100.24
5474,901Y009,4.2.1. 소비자물가지수,L02,기타 개인용품,2020Q2,99.13
5475,901Y009,4.2.1. 소비자물가지수,L021,기타 개인용품,2020Q2,99.13
5476,901Y009,4.2.1. 소비자물가지수,L02101,손목시계,2020Q2,100
5477,901Y009,4.2.1. 소비자물가지수,L02102,장신구,2020Q2,100
5478,901Y009,4.2.1. 소비자물가지수,L02103,가방,2020Q2,99.22
5479,901Y009,4.2.1. 소비자물가지수,L02104,핸드백,2020Q2,96.7
5480,901Y009,4.2.1. 소비자물가지수,L02105,우산,2020Q2,100.13
5481,901Y009,4.2.1. 소비자물가지수,L02106,유모차,2020Q2,103.37
5482,901Y009,4.2.1. 소비자물가지수,L03,기타서비스,2020Q2,100.21
5483,901Y009,4.2.1. 소비자물가지수,L031,기타서비스,2020Q2,100.21
5484,901Y009,4.2.1. 소비자물가지수,L03106,금융수수료,2020Q2,100
5485,901Y009,4.2.1. 소비자물가지수,L03108,행정수수료,2020Q2,100
5486,901Y009,4.2.1. 소비자물가지수,0,총지수,2020Q2,99.55
5487,901Y009,4.2.1. 소비자물가지수,A,식료품 및 비주류음료,2020Q2,98.26
5488,901Y009,4.2.1. 소비자물가지수,A01,식료품,2020Q2,98.14
5489,901Y009,4.2.1. 소비자물가지수,A011,빵 및 곡물,2020Q2,99.39
5490,901Y009,4.2.1. 소비자물가지수,A01101,쌀,2020Q2,97.06
5491,901Y009,4.2.1. 소비자물가지수,A01102,현미,2020Q2,99.82
5492,901Y009,4.2.1. 소비자물가지수,A01103,찹쌀,2020Q2,99.34
5493,901Y009,4.2.1. 소비자물가지수,A01104,보리쌀,2020Q2,100.1
5494,901Y009,4.2.1. 소비자물가지수,A01105,콩,2020Q2,98.18
5495,901Y009,4.2.1. 소비자물가지수,A01106,땅콩,2020Q2,98.81
5496,901Y009,4.2.1. 소비자물가지수,A01107,혼식곡,2020Q2,100.14
5497,901Y009,4.2.1. 소비자물가지수,A01108,밀가루,2020Q2,99.86
5498,901Y009,4.2.1. 소비자물가지수,A01109,국수,2020Q2,98.82
5499,901Y009,4.2.1. 소비자물가지수,A01110,라면,2020Q2,100.76
5500,901Y009,4.2.1. 소비자물가지수,A01111,당면,2020Q2,101.44
5501,901Y009,4.2.1. 소비자물가지수,A01112,두부,2020Q2,100.09
5502,901Y009,4.2.1. 소비자물가지수,B01101,소주,2020Q2,99.97
5503,901Y009,4.2.1. 소비자물가지수,B01102,과실주,2020Q2,97.1
5504,901Y009,4.2.1. 소비자물가지수,B01103,맥주,2020Q2,100.01
5505,901Y009,4.2.1. 소비자물가지수,B01104,막걸리,2020Q2,99.66
5506,901Y009,4.2.1. 소비자물가지수,B01105,양주,2020Q2,101.19
5507,901Y009,4.2.1. 소비자물가지수,A01118,파스타면,2020Q2,99.71
5508,901Y009,4.2.1. 소비자물가지수,A012,육류,2020Q2,100.65
5509,901Y009,4.2.1. 소비자물가지수,A01201,국산쇠고기,2020Q2,98.46
5510,901Y009,4.2.1. 소비자물가지수,A01202,수입쇠고기,2020Q2,99.19
5511,901Y009,4.2.1. 소비자물가지수,A01203,돼지고기,2020Q2,102.42
5512,901Y009,4.2.1. 소비자물가지수,A01204,닭고기,2020Q2,99.95
5513,901Y009,4.2.1. 소비자물가지수,A01205,소시지,2020Q2,101.2
5514,901Y009,4.2.1. 소비자물가지수,A01206,햄및베이컨,2020Q2,102.15
5515,901Y009,4.2.1. 소비자물가지수,A013,어류 및 수산,2020Q2,100.36
5516,901Y009,4.2.1. 소비자물가지수,A01301,갈치,2020Q2,103.55
5517,901Y009,4.2.1. 소비자물가지수,A01302,명태,2020Q2,99.76
5518,901Y009,4.2.1. 소비자물가지수,A01303,조기,2020Q2,100.6
5519,901Y009,4.2.1. 소비자물가지수,A01304,고등어,2020Q2,103.59
5520,901Y009,4.2.1. 소비자물가지수,A01305,오징어,2020Q2,97.39
5521,901Y009,4.2.1. 소비자물가지수,A01306,게,2020Q2,101.31
5522,901Y009,4.2.1. 소비자물가지수,A01307,굴,2020Q2,93.57
5523,901Y009,4.2.1. 소비자물가지수,A01308,조개,2020Q2,97.01
5524,901Y009,4.2.1. 소비자물가지수,A01309,전복,2020Q2,100.02
5525,901Y009,4.2.1. 소비자물가지수,A01311,마른멸치,2020Q2,100.06
5526,901Y009,4.2.1. 소비자물가지수,A01312,마른오징어,2020Q2,100.29
5527,901Y009,4.2.1. 소비자물가지수,A01314,오징어채,2020Q2,100.14
5528,901Y009,4.2.1. 소비자물가지수,A01316,어묵,2020Q2,99.64
5529,901Y009,4.2.1. 소비자물가지수,A01318,수산물통조림,2020Q2,100.17
5530,901Y009,4.2.1. 소비자물가지수,A014,"우유, 치즈 및 계란",2020Q2,100.03
5531,901Y009,4.2.1. 소비자물가지수,A01401,우유,2020Q2,100
5532,901Y009,4.2.1. 소비자물가지수,A01402,분유,2020Q2,98.74
5533,901Y009,4.2.1. 소비자물가지수,A01403,치즈,2020Q2,99.48
5534,901Y009,4.2.1. 소비자물가지수,A01404,발효유,2020Q2,100.34
5535,901Y009,4.2.1. 소비자물가지수,A01405,달걀,2020Q2,100.19
5536,901Y009,4.2.1. 소비자물가지수,A015,식용유지,2020Q2,100.7
5537,901Y009,4.2.1. 소비자물가지수,A01501,참기름,2020Q2,100.63
5538,901Y009,4.2.1. 소비자물가지수,A01502,식용유,2020Q2,100.76
5539,901Y009,4.2.1. 소비자물가지수,A016,과일,2020Q2,97.22
5540,901Y009,4.2.1. 소비자물가지수,A01601,사과,2020Q2,90.63
5541,901Y009,4.2.1. 소비자물가지수,A01602,배,2020Q2,93.06
5542,901Y009,4.2.1. 소비자물가지수,A01603,복숭아,2020Q2,86.16
5543,901Y009,4.2.1. 소비자물가지수,A01604,포도,2020Q2,88.52
5544,901Y009,4.2.1. 소비자물가지수,A01605,밤,2020Q2,101.76
5545,901Y009,4.2.1. 소비자물가지수,A01606,감,2020Q2,104.72
5546,901Y009,4.2.1. 소비자물가지수,A01607,귤,2020Q2,106.12
5547,901Y009,4.2.1. 소비자물가지수,A01608,오렌지,2020Q2,95.82
5548,901Y009,4.2.1. 소비자물가지수,A01609,참외,2020Q2,119.78
5549,901Y009,4.2.1. 소비자물가지수,A01610,수박,2020Q2,102.08
5550,901Y009,4.2.1. 소비자물가지수,A01611,딸기,2020Q2,86.3
5551,901Y009,4.2.1. 소비자물가지수,A01612,바나나,2020Q2,103.01
5552,901Y009,4.2.1. 소비자물가지수,A01613,키위,2020Q2,98.04
5553,901Y009,4.2.1. 소비자물가지수,A01614,블루베리,2020Q2,100.41
5554,901Y009,4.2.1. 소비자물가지수,A017,채소 및 해조,2020Q2,88.89
5555,901Y009,4.2.1. 소비자물가지수,A01701,배추,2020Q2,87.29
5556,901Y009,4.2.1. 소비자물가지수,A01702,상추,2020Q2,75.46
5557,901Y009,4.2.1. 소비자물가지수,A01703,시금치,2020Q2,71.29
5558,901Y009,4.2.1. 소비자물가지수,A01704,양배추,2020Q2,102.77
5559,901Y009,4.2.1. 소비자물가지수,A01705,미나리,2020Q2,76.45
5560,901Y009,4.2.1. 소비자물가지수,A01706,깻잎,2020Q2,84.35
5561,901Y009,4.2.1. 소비자물가지수,A01707,부추,2020Q2,79.39
5562,901Y009,4.2.1. 소비자물가지수,A01708,무,2020Q2,71.23
5563,901Y009,4.2.1. 소비자물가지수,A01709,열무,2020Q2,81.36
5564,901Y009,4.2.1. 소비자물가지수,A01710,당근,2020Q2,101.14
5565,901Y009,4.2.1. 소비자물가지수,A01711,감자,2020Q2,114.95
5566,901Y009,4.2.1. 소비자물가지수,B021,담배,2020Q2,100
5567,901Y009,4.2.1. 소비자물가지수,B02101,담배,2020Q2,100
5568,901Y009,4.2.1. 소비자물가지수,C,의류 및 신발,2020Q2,99.75
5569,901Y009,4.2.1. 소비자물가지수,C01,의류 ,2020Q2,99.99
5570,901Y009,4.2.1. 소비자물가지수,C011,남자의류,2020Q2,99.99
5571,901Y009,4.2.1. 소비자물가지수,A01717,풋고추,2020Q2,84.57
5572,901Y009,4.2.1. 소비자물가지수,A01718,호박,2020Q2,70.3
5573,901Y009,4.2.1. 소비자물가지수,A01719,가지,2020Q2,82.84
5574,901Y009,4.2.1. 소비자물가지수,A01720,토마토,2020Q2,82.37
5575,901Y009,4.2.1. 소비자물가지수,A01721,파,2020Q2,72.66
5576,901Y009,4.2.1. 소비자물가지수,A01722,양파,2020Q2,103.03
5577,901Y009,4.2.1. 소비자물가지수,A01723,마늘,2020Q2,88.11
5578,901Y009,4.2.1. 소비자물가지수,A01724,브로콜리,2020Q2,88.11
5579,901Y009,4.2.1. 소비자물가지수,A01725,고사리,2020Q2,99.21
5580,901Y009,4.2.1. 소비자물가지수,A01726,파프리카,2020Q2,83.29
5581,901Y009,4.2.1. 소비자물가지수,A01727,단무지,2020Q2,99.88
5582,901Y009,4.2.1. 소비자물가지수,A01728,김,2020Q2,100.11
5583,901Y009,4.2.1. 소비자물가지수,A01729,맛김,2020Q2,101.11
5584,901Y009,4.2.1. 소비자물가지수,A01730,미역,2020Q2,98.71
5585,901Y009,4.2.1. 소비자물가지수,A018,"과자, 빙과류 및 당류",2020Q2,99.98
5586,901Y009,4.2.1. 소비자물가지수,A01801,초콜릿,2020Q2,100.71
5587,901Y009,4.2.1. 소비자물가지수,A01802,사탕,2020Q2,100.39
5588,901Y009,4.2.1. 소비자물가지수,A01803,껌,2020Q2,99.98
5589,901Y009,4.2.1. 소비자물가지수,A01804,아이스크림,2020Q2,100.16
5590,901Y009,4.2.1. 소비자물가지수,A01805,비스킷,2020Q2,98.64
5591,901Y009,4.2.1. 소비자물가지수,A01806,스낵과자,2020Q2,100.43
5592,901Y009,4.2.1. 소비자물가지수,A01807,파이,2020Q2,100.42
5593,901Y009,4.2.1. 소비자물가지수,A01808,설탕,2020Q2,99.44
5594,901Y009,4.2.1. 소비자물가지수,A01809,잼,2020Q2,97.62
5595,901Y009,4.2.1. 소비자물가지수,A01810,꿀,2020Q2,99.68
5596,901Y009,4.2.1. 소비자물가지수,A01811,물엿,2020Q2,99.19
5597,901Y009,4.2.1. 소비자물가지수,A019,기타 식료품,2020Q2,98.26
5598,901Y009,4.2.1. 소비자물가지수,A01901,고춧가루,2020Q2,90.97
5599,901Y009,4.2.1. 소비자물가지수,A01902,참깨,2020Q2,100.28
5600,901Y009,4.2.1. 소비자물가지수,A01903,생강,2020Q2,107.41
5601,901Y009,4.2.1. 소비자물가지수,A01904,소금,2020Q2,100.15
5602,901Y009,4.2.1. 소비자물가지수,A01905,간장,2020Q2,100.13
5603,901Y009,4.2.1. 소비자물가지수,A01906,된장,2020Q2,97.4
5604,901Y009,4.2.1. 소비자물가지수,A01907,양념소스,2020Q2,100.04
5605,901Y009,4.2.1. 소비자물가지수,A01908,고추장,2020Q2,102.7
5606,901Y009,4.2.1. 소비자물가지수,A01909,카레,2020Q2,100.58
5607,901Y009,4.2.1. 소비자물가지수,A01910,식초,2020Q2,98.14
5608,901Y009,4.2.1. 소비자물가지수,A01911,드레싱,2020Q2,99.93
5609,901Y009,4.2.1. 소비자물가지수,A01912,혼합조미료,2020Q2,100.78
5610,901Y009,4.2.1. 소비자물가지수,A01913,스프,2020Q2,99.48
5611,901Y009,4.2.1. 소비자물가지수,A01914,이유식,2020Q2,100
5612,901Y009,4.2.1. 소비자물가지수,A01915,김치,2020Q2,97.92
5613,901Y009,4.2.1. 소비자물가지수,A01916,밑반찬,2020Q2,99.65
5614,901Y009,4.2.1. 소비자물가지수,A01917,냉동식품,2020Q2,99.29
5615,901Y009,4.2.1. 소비자물가지수,A01918,즉석식품,2020Q2,98.39
5616,901Y009,4.2.1. 소비자물가지수,A02,비주류 음료,2020Q2,99.89
5617,901Y009,4.2.1. 소비자물가지수,A021,"커피, 차 및 코코아",2020Q2,99.93
5618,901Y009,4.2.1. 소비자물가지수,A02101,커피,2020Q2,100.11
5619,901Y009,4.2.1. 소비자물가지수,A02102,차,2020Q2,99.37
5620,901Y009,4.2.1. 소비자물가지수,A022,"생수, 청량음료, 과일주스 및 채소주스",2020Q2,99.87
5621,901Y009,4.2.1. 소비자물가지수,A02201,주스,2020Q2,100.4
5622,901Y009,4.2.1. 소비자물가지수,A02202,두유,2020Q2,99.91
5623,901Y009,4.2.1. 소비자물가지수,A02203,생수,2020Q2,99.94
5624,901Y009,4.2.1. 소비자물가지수,A02204,기능성음료,2020Q2,99.99
5625,901Y009,4.2.1. 소비자물가지수,A02205,탄산음료,2020Q2,99.87
5626,901Y009,4.2.1. 소비자물가지수,A02206,기타음료,2020Q2,97.9
5627,901Y009,4.2.1. 소비자물가지수,B,주류 및 담배,2020Q2,99.91
5628,901Y009,4.2.1. 소비자물가지수,B01,주류,2020Q2,99.77
5629,901Y009,4.2.1. 소비자물가지수,B011,주류,2020Q2,99.77
5630,901Y009,4.2.1. 소비자물가지수,A01620,과일가공품,2020Q2,97.92
5631,901Y009,4.2.1. 소비자물가지수,A01919,편의점도시락,2020Q2,100
5632,901Y009,4.2.1. 소비자물가지수,A01920,삼각김밥,2020Q2,99.76
5633,901Y009,4.2.1. 소비자물가지수,C01103,남자하의,2020Q2,100.01
5634,901Y009,4.2.1. 소비자물가지수,C01204,여자하의,2020Q2,99.72
5635,901Y009,4.2.1. 소비자물가지수,C01401,유아동복,2020Q2,100.16
5636,901Y009,4.2.1. 소비자물가지수,D05302,지역난방비,2020Q2,101.27
5637,901Y009,4.2.1. 소비자물가지수,E03111,의류건조기,2020Q2,100.19
5638,901Y009,4.2.1. 소비자물가지수,E03112,식기세척기,2020Q2,99.97
5639,901Y009,4.2.1. 소비자물가지수,E03115,보온매트,2020Q2,99.92
5640,901Y009,4.2.1. 소비자물가지수,F01105,진해거담제,2020Q2,99.85
5641,901Y009,4.2.1. 소비자물가지수,F01108,치과구강용약,2020Q2,99.9
5642,901Y009,4.2.1. 소비자물가지수,F01110,한방약,2020Q2,99.99
5643,901Y009,4.2.1. 소비자물가지수,F01112,홍삼,2020Q2,100
5644,901Y009,4.2.1. 소비자물가지수,F01114,건강기능식품,2020Q2,100.95
5645,901Y009,4.2.1. 소비자물가지수,A01207,기타육류가공품,2020Q2,102.01
5646,901Y009,4.2.1. 소비자물가지수,A01310,새우,2020Q2,99.4
5647,901Y009,4.2.1. 소비자물가지수,A01313,낙지,2020Q2,100.9
5648,901Y009,4.2.1. 소비자물가지수,A01315,북어채,2020Q2,99.87
5649,901Y009,4.2.1. 소비자물가지수,A01317,맛살,2020Q2,99.48
5650,901Y009,4.2.1. 소비자물가지수,A01319,젓갈,2020Q2,100.19
5651,901Y009,4.2.1. 소비자물가지수,A01615,망고,2020Q2,90.79
5652,901Y009,4.2.1. 소비자물가지수,A01616,체리,2020Q2,98.46
5653,901Y009,4.2.1. 소비자물가지수,A01617,아보카도,2020Q2,119.45
5654,901Y009,4.2.1. 소비자물가지수,A01618,파인애플,2020Q2,98.47
5655,901Y009,4.2.1. 소비자물가지수,A01619,아몬드,2020Q2,100.71
5656,901Y009,4.2.1. 소비자물가지수,F01115,유산균,2020Q2,99.61
5657,901Y009,4.2.1. 소비자물가지수,F01203,마스크,2020Q2,116.71
5658,901Y009,4.2.1. 소비자물가지수,F01204,반창고,2020Q2,100.05
5659,901Y009,4.2.1. 소비자물가지수,F01209,건강기기렌탈비,2020Q2,98.35
5660,901Y009,4.2.1. 소비자물가지수,F01210,치료재료,2020Q2,99.63
5661,901Y009,4.2.1. 소비자물가지수,G01107,전기동력차,2020Q2,99.65
5662,901Y009,4.2.1. 소비자물가지수,G01108,자전거,2020Q2,98.73
5663,901Y009,4.2.1. 소비자물가지수,G02202,블랙박스,2020Q2,100.23
5664,901Y009,4.2.1. 소비자물가지수,G02204,자동차수리비,2020Q2,99.9
5665,901Y009,4.2.1. 소비자물가지수,G02206,세차료,2020Q2,99.64
5666,901Y009,4.2.1. 소비자물가지수,G03202,시외버스료,2020Q2,100
5667,901Y009,4.2.1. 소비자물가지수,I01204,컴퓨터소모품,2020Q2,99.82
5668,901Y009,4.2.1. 소비자물가지수,I02101,악기,2020Q2,99.76
5669,901Y009,4.2.1. 소비자물가지수,I02102,헬스기구,2020Q2,96.68
5670,901Y009,4.2.1. 소비자물가지수,I04103,헬스클럽이용료,2020Q2,100.03
5671,901Y009,4.2.1. 소비자물가지수,I04105,골프장이용료,2020Q2,99.35
5672,901Y009,4.2.1. 소비자물가지수,I04108,PC방이용료,2020Q2,99.86
5673,901Y009,4.2.1. 소비자물가지수,I05105,대학교재,2020Q2,100.11
5674,901Y009,4.2.1. 소비자물가지수,I05301,종이문구,2020Q2,99.93
5675,901Y009,4.2.1. 소비자물가지수,I05302,기타문구,2020Q2,98.38
5676,901Y009,4.2.1. 소비자물가지수,I05303,필기구,2020Q2,98.37
5677,901Y009,4.2.1. 소비자물가지수,J04111,기타학원비,2020Q2,99.93
5678,901Y009,4.2.1. 소비자물가지수,K01132,쌀국수,2020Q2,100.03
5679,901Y009,4.2.1. 소비자물가지수,K01135,소주(외식),2020Q2,99.88
5680,901Y009,4.2.1. 소비자물가지수,K01137,막걸리(외식),2020Q2,100.08
5681,901Y009,4.2.1. 소비자물가지수,L02107,선글라스,2020Q2,100.29
5682,901Y009,4.2.1. 소비자물가지수,L02108,지갑,2020Q2,99.96
5683,901Y009,4.2.1. 소비자물가지수,L03101,산후조리원이용료,2020Q2,99.76
5684,901Y009,4.2.1. 소비자물가지수,L03102,보육시설이용료,2020Q2,100.52
